1 100 -5 5 101
0.0 0.0
0.1 0.19062035960864987
0.2 0.3646431135879092
0.30000000000000004 0.5247285289349821
0.4 0.6729444732424258
0.5 0.8109302162163288
0.6000000000000001 0.9400072584914713
0.7000000000000001 1.061256502124341
0.8 1.1755733298042381
0.9 1.2837077723447894
1.0 1.3862943611198906
1.1 1.4838746894587547
1.2000000000000002 1.5769147207285406
1.3 1.6658182458702078
1.4000000000000001 1.7509374747078001
1.5 1.8325814637483102
1.6 1.9110228900548727
1.7000000000000002 1.986503546020567
1.8 2.0592388343623163
1.9000000000000001 2.129421473984857
2.0 2.1972245773362196
2.1 2.262804222982201
2.2 2.3263016196113617
2.3000000000000003 2.387844936944869
2.4000000000000004 2.4475508632442318
2.5 2.505525936990736
2.6 2.5618676909241285
2.7 2.616665639300358
2.8000000000000003 2.6700021334646804
2.9000000000000004 2.7219531062712017
3.0 2.772588722239781
3.1 2.821973947420524
3.2 2.8701690505786455
3.3000000000000003 2.917230045399034
3.4000000000000004 2.963209081848431
3.5 3.0081547935525483
3.6 3.0521126069900983
3.7 3.095125017432026
3.8000000000000003 3.137231835827691
3.9000000000000004 3.178470410233162
4.0 3.2188758248682006
4.1000000000000005 3.2584810794605605
4.2 3.2973172511747633
4.3 3.335413641116152
4.4 3.3727979071404577
4.5 3.4094961844768505
4.6000000000000005 3.4455331954822075
4.7 3.480932349681009
4.800000000000001 3.5157158351047477
4.9 3.5499047018233476
5.0 3.58351893845611
5.1000000000000005 3.6165775423585313
5.2 3.649098584102092
5.300000000000001 3.6810992667949742
5.4 3.7125959807312525
5.5 3.7436043538031827
5.6000000000000005 3.77413929806476
5.7 3.804215052793841
5.800000000000001 3.833845224364122
5.9 3.8630428232064276
6.0 3.8918202981106265
6.1000000000000005 3.9201895680945396
6.2 3.9481620520440193
6.300000000000001 3.975748696308691
6.4 4.002960000420249
6.5 4.029806041084529
6.6000000000000005 4.056296494584571
6.7 4.0824406577192764
6.800000000000001 4.1082474673910925
6.9 4.133725518945952
7.0 4.1588830833596715
7.1000000000000005 4.1837281233567865
7.2 4.208268308540415
7.300000000000001 4.232511029605105
7.4 4.256463411698536
7.5 4.2801323269925415
7.6000000000000005 4.303524406518925
7.7 4.326646051321076
7.800000000000001 4.349503442968322
7.9 4.372102553476188
8.0 4.394449154672439
8.1 4.416548827045609
8.200000000000001 4.438406968109989
8.3 4.460028800318421
8.4 4.481419378551917
8.5 4.502583597212991
8.6 4.523526196947581
8.700000000000001 4.544251771018675
8.8 4.564764771353053
8.9 4.585069514281089
