1 100 -5 5 101
0.0 0.0 0.0
0.0 0.1 0.2
0.0 0.2 0.4
0.0 0.30000000000000004 0.6000000000000001
0.0 0.4 0.8
0.0 0.5 1.0
0.0 0.6000000000000001 1.2000000000000002
0.0 0.7000000000000001 1.4000000000000001
0.0 0.8 1.6
0.0 0.9 1.8
0.1 0.0 0.1
0.1 0.1 0.30000000000000004
0.1 0.2 0.5
0.1 0.30000000000000004 0.7000000000000001
0.1 0.4 0.9
0.1 0.5 1.1
0.1 0.6000000000000001 1.3000000000000003
0.1 0.7000000000000001 1.5000000000000002
0.1 0.8 1.7000000000000002
0.1 0.9 1.9000000000000001
0.2 0.0 0.2
0.2 0.1 0.4
0.2 0.2 0.6000000000000001
0.2 0.30000000000000004 0.8
0.2 0.4 1.0
0.2 0.5 1.2
0.2 0.6000000000000001 1.4000000000000001
0.2 0.7000000000000001 1.6
0.2 0.8 1.8
0.2 0.9 2.0
0.30000000000000004 0.0 0.30000000000000004
0.30000000000000004 0.1 0.5
0.30000000000000004 0.2 0.7000000000000001
0.30000000000000004 0.30000000000000004 0.9000000000000001
0.30000000000000004 0.4 1.1
0.30000000000000004 0.5 1.3
0.30000000000000004 0.6000000000000001 1.5000000000000002
0.30000000000000004 0.7000000000000001 1.7000000000000002
0.30000000000000004 0.8 1.9000000000000001
0.30000000000000004 0.9 2.1
0.4 0.0 0.4
0.4 0.1 0.6000000000000001
0.4 0.2 0.8
0.4 0.30000000000000004 1.0
0.4 0.4 1.2000000000000002
0.4 0.5 1.4
0.4 0.6000000000000001 1.6
0.4 0.7000000000000001 1.8000000000000003
0.4 0.8 2.0
0.4 0.9 2.2
0.5 0.0 0.5
0.5 0.1 0.7
0.5 0.2 0.9
0.5 0.30000000000000004 1.1
0.5 0.4 1.3
0.5 0.5 1.5
0.5 0.6000000000000001 1.7000000000000002
0.5 0.7000000000000001 1.9000000000000001
0.5 0.8 2.1
0.5 0.9 2.3
0.6000000000000001 0.0 0.6000000000000001
0.6000000000000001 0.1 0.8
0.6000000000000001 0.2 1.0
0.6000000000000001 0.30000000000000004 1.2000000000000002
0.6000000000000001 0.4 1.4000000000000001
0.6000000000000001 0.5 1.6
0.6000000000000001 0.6000000000000001 1.8000000000000003
0.6000000000000001 0.7000000000000001 2.0
0.6000000000000001 0.8 2.2
0.6000000000000001 0.9 2.4000000000000004
0.7000000000000001 0.0 0.7000000000000001
0.7000000000000001 0.1 0.9000000000000001
0.7000000000000001 0.2 1.1
0.7000000000000001 0.30000000000000004 1.3000000000000003
0.7000000000000001 0.4 1.5
0.7000000000000001 0.5 1.7000000000000002
0.7000000000000001 0.6000000000000001 1.9000000000000004
0.7000000000000001 0.7000000000000001 2.1
0.7000000000000001 0.8 2.3000000000000003
0.7000000000000001 0.9 2.5
0.8 0.0 0.8
0.8 0.1 1.0
0.8 0.2 1.2000000000000002
0.8 0.30000000000000004 1.4000000000000001
0.8 0.4 1.6
0.8 0.5 1.8
0.8 0.6000000000000001 2.0
0.8 0.7000000000000001 2.2
0.8 0.8 2.4000000000000004
0.8 0.9 2.6
0.9 0.0 0.9
0.9 0.1 1.1
0.9 0.2 1.3
0.9 0.30000000000000004 1.5
0.9 0.4 1.7000000000000002
0.9 0.5 1.9
0.9 0.6000000000000001 2.1
0.9 0.7000000000000001 2.3000000000000003
0.9 0.8 2.5
0.9 0.9 2.7
